ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
DOCS;DOCS-8238;mongostat configurability help message updated recent changes also changes docs new features add toggle making certain fields human readable allow field customizability like pss options user specified particular arrangement presentation fields used allows custom ordering limited extended output allow custom naming fields options e g hosth timet implement arbitrary serverstatus fields allows users use fields may already explicitly added implement methods serverstatus fields e g dur commits diff extra_info page_faults rate diff rate methods support major new behaviors see screenshot commands follows# default view # humanreadablefalse specified sizes precise amounts times less readable easier parse # host host field appended default output # use fields limit output given fields access specific serverstatus fields literally optionally rename output metrics document insertedinserted # see stat output change many insert operations # use rate method see quickly per second field changing metrics document inserted rate insert_rate;Task;2016-07-08T21:44:40.000+0000;Closed;2016-11-17T16:59:10.000+0000;Major - P3;2.0;2;2;2;0;1;38;1;1;5
DOCS;DOCS-8094;mongoimport typed fields tools 67 mongoimport csv tsv specified typesfor 3 4 0 release documentation needs added regarding last section following changeling typed field input format overview changes two new command line options columnshavetypes boolean whether field types specified parsegrace handle type coercion failures one skipfield skiprow stop autocast skiprow option sends failed rows standard output changed behavior columnshavetypes set wherever column names specified types also specified headerline set refers first line input source fieldfile set refers file field names neither two options set refers string given fields option behavior unchanged columnshavetypes set new typed field input format wherever column names specified colname type arg type one auto binary bool date date_go date_ms date_oracle double int32 int64 string date type alias date_go arg depends type non empty binary date date_go date_ms date_oracle types three characters used within argument must backslash escaped binary type argument encoding must one base64 base32 hex base64 base32 variants correspond standard defined rfc 4648 date types argument datetime layout string corresponding following date aliases date_go date_go layouts correspond golang time parse function date_ms layouts correspond microsoft sql server format function date_oracle layouts correspond oracle database to_date function examples zipcode string followercount int32 user thumbnail binary base64 verified boolean misc auto created date_ms mm dd yyyy hhmmss;Task;2016-06-13T17:08:18.000+0000;Closed;2016-11-17T16:51:27.000+0000;Major - P3;2.0;4;2;1;0;1;25;1;1;5
DOCS;DOCS-7212;document recommendations hostnames suggestionit would helpful document requirements hostname configurations perhaps documenthttps docs opsmanager mongodb com current core requirementsor troubleshooting section ops manager resolvable hostname needed ops manager application wherever backup daemon usedops manager cloud manager fully qualified domain name fqdn hosts automation agents returned hostname f resolvable host monitoring agent running aws ec2 instances sure follow aws best practices changing hostnames example http docs aws amazon com awsec2 latest userguide set hostname html sure capitalize hostnames consistently among hosts ops manager cloud manager components well mongodb replica set configurations sharded clusters;Improvement;2016-02-20T02:56:43.000+0000;Closed;2016-07-19T21:11:28.000+0000;Major - P3;2.0;3;0;0;0;0;29;1;1;5
DOCS;DOCS-7381;firewall configuration docs incomplete page https docs opsmanager mongodb com current reference firewall configuration needs worknothing required ports needed managed nodes agents shows page bring generalized content https docs opsmanager mongodb com current core requirements #ec2 security groups page ideally would diagram well explaining port needs accessible network page also remind user ssl https used ports listed may used;Task;2016-03-09T16:17:43.000+0000;Closed;2016-07-19T21:11:36.000+0000;Major - P3;2.0;3;2;0;0;0;35;1;1;5
DOCS;DOCS-7444;clean hardware considerations production notes https docs mongodb org manual administration production notes #hardware considerationsnote already reviewed part docs 6797;Improvement;2016-03-16T16:29:52.000+0000;Closed;2016-08-23T17:13:50.000+0000;Major - P3;2.0;1;1;1;0;0;35;1;1;5
DOCS;DOCS-7503;document collation project part 1 place holder ticket actual scheduled work broken right sized stories linked back document format user specifies collation document new collation option collection creation document new collation option index creation document new parameter commands respect collation document shell changes document changes shardcollection command opened doc 8851;Task;2016-03-25T14:51:50.000+0000;Closed;2016-09-24T03:56:17.000+0000;Major - P3;1.5;5;6;8;0;1;37;1;1;5
DOCS;DOCS-7663;updates configurable blockstore settings whether configurable settings depend resolution cloudp 16424;Task;2016-04-15T20:01:22.000+0000;Closed;2016-05-07T03:44:51.000+0000;Major - P3;2.0;3;1;0;0;1;11;1;1;5
DOCS;DOCS-5001;need document behaviour notifications actions taken resync fails backup backup daemon fails resync premise documentation document event need document detected steps take recover bad idea automatically recover event;Bug;2015-03-13T15:14:58.000+0000;Closed;2016-04-18T21:18:42.000+0000;Major - P3;2.0;2;2;1;2;0;24;1;1;5
DOCS;DOCS-13698;atlas search formatting problem deprecated search operator h2 descriptionsomething title declarationsearchis causing formatting problem page https docs atlas mongodb com reference atlas search search h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2020-06-10T17:59:43.000+0000;Closed;2020-06-10T18:10:24.000+0000;Major - P3;2.0;1;1;0;0;0;6;1;1;5
DOCS;DOCS-13731;spark update links tutorial sections next gen build h2 descriptionaddress allison moore comments https github com mongodb docs spark connector pull 47 prepare repo nextgenh2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2020-06-24T19:00:41.000+0000;Closed;2020-06-29T18:35:16.000+0000;Major - P3;2.0;2;0;0;0;0;6;1;1;5
DOCS;DOCS-13746;atlas revise disk capacity limitation sentence h2 descriptionplease revise sentence https docs atlas mongodb com customize storage #minimum disk capacity ram ratios regards atlas disk limit capacity currently code atlas 4 tb disk capacity limit replica sets shards regardless cluster tier expand total cluster storage beyond 4 tb enable sharding code think clarity sentence could improved suggestion code atlas 4 tb disk capacity limit single replica set regardless cluster tier expand total cluster storage beyond 4 tb enable sharding code h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2020-07-03T05:15:20.000+0000;Closed;2020-07-20T16:59:55.000+0000;Major - P3;2.0;2;0;0;0;0;9;1;1;5
DOCS;DOCS-13748;om update enable ssl docs page h2 descriptionthe page specify certificate issued fqdn server primary hostname managed automationh2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Improvement;2020-07-05T15:13:41.000+0000;Closed;2020-07-14T18:10:43.000+0000;Major - P3;2.0;1;2;0;0;0;7;1;1;5
DOCS;DOCS-13749;om api docs updating user include id username fields h2 descriptionit seems id username user immutable therefor make sense include request body parameters https docs opsmanager mongodb com current reference api user update #request body parameters document bit confusing h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2020-07-06T07:32:09.000+0000;Closed;2020-07-14T18:10:55.000+0000;Major - P3;2.0;1;2;0;1;0;9;1;1;5
DOCS;DOCS-13770;server bucketauto documentation states max id exclusive inclusive last bucket h2 descriptionthe documentation bucketauto found https docs mongodb com manual reference operator aggregation bucketauto states document bucket contains _id field whose value specifies inclusive lower bound exclusive upper bound bucket problem last bucket max value id field inclusive example page shows caseusing documents _id 1 title pillars society artist grosz year 1926 price numberdecimal 199 99 dimensions height 39 width 21 units _id 2 title melancholy iii artist munch year 1902 price numberdecimal 280 00 dimensions height 49 width 32 units _id 3 title dancer artist miro year 1925 price numberdecimal 76 04 dimensions height 25 width 20 units _id 4 title great wave kanagawa artist hokusai price numberdecimal 167 30 dimensions height 24 width 36 units _id 5 title persistence memory artist dali year 1931 price numberdecimal 483 00 dimensions height 20 width 24 units _id 6 title composition vii artist kandinsky year 1913 price numberdecimal 385 00 dimensions height 30 width 46 units _id 7 title scream artist munch price numberdecimal 159 00 dimensions height 24 width 18 units _id 8 title blue flower artist okeefe year 1918 price numberdecimal 118 42 dimensions height 24 width 20 units pipelinedb artwork aggregate bucketauto groupby price buckets 4 produces four buckets _id min numberdecimal 76 04 max numberdecimal 159 00 count 2 _id min numberdecimal 159 00 max numberdecimal 199 99 count 2 _id min numberdecimal 199 99 max numberdecimal 385 00 count 2 _id min numberdecimal 385 00 max numberdecimal 483 00 count 2 notice max last bucket matches highest price document ask documentation updated confirm correct behavior right appears bug since documentation states max id suppose exclusive h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2020-07-17T16:45:46.000+0000;Closed;2020-07-21T20:24:33.000+0000;Major - P3;2.0;2;6;0;1;0;7;1;1;5
DOCS;DOCS-13784;charts v1 16 release notes h2 descriptionsee notes provided https docs google com document 17bijaozaf1e1lp07ne6i2axbyteeq9tfzvm6e906s18 edit#well usually adjust language active appropriate include links relevant sections docs needed note welcome experience docs arent merged yet cant link yet h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2020-07-23T14:53:08.000+0000;Closed;2020-07-23T22:44:44.000+0000;Major - P3;2.0;1;1;0;0;0;6;1;1;5
DOCS;DOCS-13792;atlas able shard collection per steps mentioned documentation h2 descriptionthe main issue able find correct steps shard collection mongodb atlas documentation found around page https docs atlas mongodb com data explorer global writes step 4 mentions tab global writes dont see shared cluster sure create test sharded collection mongodb atlas possible shard collection atlas need use command line connect atlas sharded cluster use commands enable sharding shard collection h2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Bug;2020-07-25T07:44:47.000+0000;Closed;2020-08-18T23:33:48.000+0000;Minor - P4;2.0;2;2;0;0;0;15;0;1;8
DOCS;DOCS-13794;remove git folder published publicly h2 descriptionhello weve received reports api mongodb com publishes git directory publicly examples given https api mongodb com git logs head https api mongodb com git config minor information leak specific commit information private github repository name wanted ensure radar future remediation please let know theres additional detail add ticket questions answer thanksdarrenh2 scope changesh2 impact docsh2 mvp work date h2 resources scope design docs invision etc;Task;2020-07-27T16:40:01.000+0000;Open;2020-07-27T17:49:52.000+0000;Minor - P4;2.0;2;1;0;0;0;4;0;1;8
